t,x,y,i
407,42095,649384.36090423,5
408,42114,646125.85636531,5
409,42116,647223.428631574,5
410,42122,645483.926476306,5
411,42125,647530.450070767,5
412,42128,645868.392696031,5
413,42136,646233.514626766,5
414,42153,647925.75428955,5
415,42160,648041.429978701,5
416,42173,648401.609917304,5
417,42174,649838.448172116,5
418,42188,649652.733358304,5
419,42195,647736.394555449,5
420,42198,649065.489125111,5
421,42215,646643.870325762,5
422,42231,646312.451457553,5
423,42231,648431.708480184,5
424,42239,647315.903594719,5
425,42248,649144.917382306,5
426,42257,649753.916704022,5
427,42271,650567.591326144,5
428,42285,649295.574902146,5
429,42290,650527.411318056,5
430,42300,648668.284296847,5
431,42313,650951.260483055,5
432,42326,651126.988889224,5
433,42328,650551.845635435,5
434,42342,649576.169645522,5
435,42358,650679.025034546,5
436,42365,648394.437462151,5
437,42374,650419.149683255,5
438,42382,650204.890142596,5
439,42394,651038.205751473,5
440,42397,651406.02012091,5
441,42405,651987.00872173,5
442,42409,651762.316155444,5
443,42425,652627.683906796,5
444,42438,651298.351240314,5
445,42443,651910.914305482,5
446,42447,652122.424584471,5
447,42450,650328.349529817,5
448,42451,649792.531395427,5
449,42460,652813.464151421,5
450,42467,650789.287436472,5
451,42478,651249.583293076,5
452,42496,653170.415975516,5
453,42502,650477.267703814,5
454,42508,652297.355336014,5
455,42522,651617.538044824,5
456,42527,652097.802320903,5
457,42537,653575.010377406,5
458,42539,652675.720586221,5
459,42554,653743.470854662,5
460,42569,652208.895148842,5
461,42587,654072.07564597,5
462,42601,651990.235830061,5
463,42608,654984.584437218,5
464,42623,655021.174355999,5
465,42627,652959.46383245,5
466,42628,653522.392716235,5
467,42628,654778.434275411,5
468,42645,652758.002315321,5
469,42664,655966.080864627,5
470,42680,656072.062583001,5
471,42697,654976.221978767,5
472,42712,658522.154735668,5
473,42730,654264.502352948,5
474,42731,654515.716570471,5
475,42737,653591.644021625,5
476,42746,657019.197220071,5
477,42752,655504.205156329,5
478,42758,656885.6076831,5
479,42773,655347.798716864,5
480,42776,654993.512347717,5
481,42785,657564.446867187,5
482,42796,659124.633991131,5
483,42807,657928.707808029,5
484,42815,656880.08821846,5
485,42829,656935.907497398,5
486,42841,656900.599170773,5
487,42848,656824.296490634,5
488,42850,656408.526308687,5
489,42867,658311.824311995,5
490,42872,659243.350106621,5
491,42878,656951.7878188,5
492,42881,657813.818460159,5
493,42891,657644.9645781,5
494,42909,660423.133911724,5
495,42916,660861.267346247,5
496,42920,658184.339174055,5
497,42929,659782.148602595,5
498,42934,661097.956419076,5
499,42943,660932.614780253,5
500,42953,660554.341131821,5
501,42965,659267.478141513,5
502,42982,658744.631087784,5
503,42986,659477.927579664,5
504,42994,660692.179042145,5
505,42999,659717.921649787,5
506,43001,662590.630111025,5
507,43011,659022.93897038,5
508,43022,661877.646932649,5
509,43029,661225.924243537,5
510,43032,659594.735154351,5
511,43049,662034.303618196,5
512,43061,661195.936479102,5
513,43065,663831.998739854,5
514,43068,662694.4866794,5
515,43080,660978.291883273,5
516,43083,660577.201384894,5
517,43098,661371.682264418,5
518,43109,661192.789341572,5
519,43116,662708.519333657,5
520,43126,662855.296508013,5
521,43145,662761.352049856,5
522,43158,663900.028321813,5
523,43160,663507.631247475,5
524,43163,662461.258827599,5
525,43165,663946.955703136,5
526,43174,662665.17678477,5
527,43182,661109.812238221,5
528,43188,662741.205222576,5
529,43200,663161.888662319,5
530,43209,662736.245434675,5
531,43220,660667.092598649,5
532,43221,662759.801109696,5
533,43234,661663.365393981,5
534,43237,661496.199457333,5
535,43247,662807.104614216,5
536,43259,664876.531647427,5
537,43276,664971.471193239,5
538,43278,665994.010834914,5
539,43281,662093.963898058,5
540,43284,665685.479572318,5
541,43291,663539.25277826,5
542,43301,664864.535543079,5
543,43310,663800.71105293,5
544,43324,665214.895696533,5
545,43337,664542.390273756,5
546,43353,664971.124198204,5
547,43370,665797.272417227,5
548,43384,665884.298876856,5
549,43384,663050.909082848,5
550,43396,665252.36066401,5
551,43409,667253.070306951,5
552,43411,666710.131737205,5
553,43420,666983.656521993,5
554,43424,666941.310507977,5
555,43427,666640.037121402,5
556,43438,666000.059154521,5
557,43448,666111.754140912,5
558,43464,666480.231661644,5
559,43468,668072.162018807,5
560,43475,665867.173320588,5
561,43481,669002.926953155,5
562,43490,668077.599494269,5
563,43497,668624.178089788,5
564,43505,667465.980494406,5
565,43519,668477.59772319,5
566,43524,667409.638913639,5
567,43527,668914.117459739,5
568,43532,667629.530276685,5
569,43545,664943.14119269,5
570,43550,667295.861303865,5
571,43568,670522.343785941,5
572,43587,670938.508614801,5
573,43589,670027.177040309,5
574,43603,670117.311483147,5
575,43617,669862.580857794,5
576,43621,670618.542072277,5
577,43622,669726.298417784,5
578,43640,671044.160181013,5
579,43645,669404.195883327,5
580,43645,670075.07619064,5
581,43656,669626.194203091,5
582,43669,670749.344277151,5
583,43673,668929.521079372,5
584,43674,669567.621960767,5
585,43693,670903.095691244,5
586,43708,670338.948196912,5
587,43716,672971.018950263,5
588,43721,671542.111068504,5
589,43735,673313.539093628,5
590,43753,672313.391110983,5
591,43765,671351.878004123,5
592,43765,673116.130276283,5
593,43781,671156.596531661,5
594,43794,671280.517667394,5
595,43807,673170.092303106,5
596,43817,670623.787718887,5
597,43834,671664.898235549,5
598,43839,673356.233726975,5
599,43850,673724.740379405,5
600,43863,671737.129391415,5
601,43875,673177.273567919,5
602,43887,674173.095149996,5
603,43896,670626.138657819,5
604,43902,674396.976715732,5
605,43920,673373.621281952,5
606,43921,675684.217488158,5
607,43933,675098.629211203,5
608,43941,672660.99483892,5
609,43945,672497.070059998,5
610,43963,675151.995690387,5
611,43966,672986.076341697,5
612,43970,672963.412998613,5
613,43979,676324.749558891,5
614,43998,674634.772559982,5
615,44007,677512.357280146,5
616,44008,677104.599754195,5
617,44022,675610.856913406,5
618,44028,675743.953403122,5
619,44029,675985.258057346,5
620,44042,677802.895952332,5
621,44059,675935.80277306,5
622,44065,675101.749110661,5
623,44071,677606.209102239,5
624,44088,679547.656774469,5
625,44104,675094.324339006,5
626,44116,678351.303769133,5
627,44128,677587.857251931,5
628,44147,676349.305403918,5
629,44156,677224.225098991,5
630,44159,678059.477551471,5
631,44171,679887.042509264,5
632,44178,679014.457667926,5
633,44183,677925.162126613,5
634,44201,677984.385689637,5
635,44201,678203.966294816,5
636,44218,676980.689669685,5
637,44222,678708.505863076,5
638,44232,679133.260559238,5
639,44249,680644.629557382,5
640,44256,678464.983000847,5
641,44265,681277.708289112,5
642,44284,681268.254173299,5
643,44293,679637.008252485,5
644,44301,682439.648918851,5
645,44317,681416.619241794,5
646,44333,682408.02116288,5
647,44334,679333.748580087,5
648,44344,681006.93740494,5
649,44360,681229.20346558,5
650,44371,681528.652427597,5
651,44385,680218.343061409,5
652,44388,680761.515028704,5
653,44397,681857.523687827,5
654,44405,681831.726882759,5
655,44422,681452.557621172,5
656,44422,681876.047655085,5
657,44441,681993.795059154,5
658,44452,681106.221343824,5
659,44454,682326.126046606,5
660,44455,683301.091621289,5
661,44462,681269.230712559,5
662,44463,681661.208587923,5
663,44471,684009.931593384,5
664,44483,683256.080958085,5
665,44487,684292.102328855,5
666,44506,683552.371642341,5
667,44508,683547.673344995,5
668,44518,684712.488340929,5
669,44526,683251.811385019,5
670,44535,683841.373137158,5
671,44546,683448.7356855,5
672,44564,684314.760377958,5
673,44565,684565.099289757,5
674,44575,686457.177973174,5
675,44575,683719.901368283,5
676,44579,683520.778482392,5
677,44579,684964.244867386,5
678,44585,683577.494744311,5
679,44596,684687.74379397,5
680,44597,684566.227617007,5
681,44606,685941.365926139,5
682,44613,686201.920173762,5
683,44615,684249.941427409,5
684,44615,685941.87846367,5
685,44615,683541.273343408,5
686,44624,685377.064130706,5
687,44641,686132.901517854,5
688,44644,685049.601335937,5
689,44660,686316.508353096,5
690,44661,685079.132898074,5
691,44663,685490.702238038,5
692,44666,685590.201929545,5
693,44674,684143.817436163,5
694,44690,687705.126420162,5
695,44704,688273.914592373,5
696,44705,688189.230366953,5
697,44716,683087.304327895,5
698,44727,684936.349777784,5
699,44738,687960.524022253,5
700,44739,688748.62232919,5
701,44742,687507.556410618,5
702,44745,687112.086302161,5
703,44750,689810.912699855,5
704,44767,686819.513958856,5
705,44775,687577.101098361,5
706,44793,688659.436193175,5
707,44800,688278.360920798,5
708,44814,685983.845758959,5
709,44830,688323.673848619,5
710,44844,690858.353241652,5
711,44858,688778.2761437,5
712,44875,689578.270460392,5
713,44894,689104.202503905,5
714,44909,687659.673701963,5
715,44923,687574.011353421,5
716,44929,688792.590236947,5
717,44946,688709.144064779,5
718,44959,690719.13449567,5
719,44969,689380.279283486,5
720,44974,690835.969007562,5
721,44975,689034.025924554,5
722,44992,689069.460946115,5
723,45010,691357.669584774,5
724,45016,691332.893591561,5
725,45028,691700.392045355,5
726,45043,691448.124153694,5
727,45060,689363.443363184,5
728,45071,692203.744995698,5
729,45073,693002.85275413,5
730,45088,693667.611246061,5
731,45097,692971.59515262,5
732,45105,692545.304340456,5
733,45123,691168.447977738,5
734,45135,692316.180801024,5
735,45149,694410.268448691,5
736,45166,693763.104263591,5
737,45180,695475.830461523,5
738,45191,693159.533040405,5
739,45209,692830.534811592,5
740,45213,694366.557972565,5
741,45228,694646.302378412,5
742,45235,694853.987446616,5
743,45250,696105.684989936,5
744,45254,694645.601842037,5
745,45262,695162.488298227,5
746,45271,694354.796854245,5
747,45290,697044.52302485,5
748,45298,693537.182253651,5
749,45311,695131.197963745,5
750,45327,696385.602410508,5
751,45340,696517.286552293,5
752,45349,693681.913495874,5
753,45368,697250.908404647,5
754,45387,696157.472926969,5
755,45394,696618.207583377,5
756,45402,695680.967989963,5
757,45403,697890.112659645,5
758,45404,695938.17688248,5
759,45417,697468.986585305,5
760,45432,696745.561534814,5
761,45432,696772.359959107,5
762,45438,696016.682490573,5
763,45440,698115.649754166,5
764,45442,696312.437284411,5
765,45446,699100.619068702,5
766,45464,698585.765900447,5
767,45469,697476.938315601,5
768,45470,695091.308286837,5
769,45485,698949.071279249,5
770,45488,701190.843421615,5
771,45502,698791.943752885,5
772,45503,695839.105799442,5
773,45513,699477.559506732,5
774,45514,697535.514079833,5
775,45523,698392.410596741,5
776,45535,700215.330575365,5
777,45548,698358.598020514,5
778,45567,699291.971215782,5
779,45586,699899.654686315,5
780,45592,698680.645437449,5
781,45593,701146.371894572,5
782,45605,701302.645546736,5
783,45608,700753.819133811,5
784,45622,700209.138795123,5
785,45636,699505.91312727,5
786,45639,700972.582389589,5
787,45646,701464.427351571,5
788,45655,702173.147320413,5
789,45673,700658.039707814,5
790,45682,701232.878898716,5
791,45685,700706.773032636,5
792,45695,700021.993275491,5
793,45697,701867.756415733,5
794,45716,701190.318049721,5
795,45731,701202.157445351,5
796,45733,701029.248015598,5
797,45750,701051.602369113,5
798,45754,702143.205037378,5
799,45754,701879.364840028,5
800,45770,702839.375957751,5
801,45782,702810.238218735,5
802,45800,702048.261168873,5
803,45806,705034.427374498,5
804,45824,701476.578134825,5
805,45827,701210.776517716,5
806,45846,702642.779608031,5
807,45861,702986.969200418,5
808,45862,702907.876039121,5
809,45870,701968.197108914,5
810,45878,705604.253883454,5
811,45890,704965.310688022,5
812,45900,706336.146627773,5
813,45913,706282.223008757,5
814,45920,705458.902159164,5
815,45921,705236.181801583,5
816,45935,706018.486352159,5
817,45942,707012.437438179,5
818,45958,704923.41315084,5
819,45961,704223.916356153,5
820,45976,706509.659794609,5
821,45976,705332.587031395,5
822,45982,707107.892631089,5
823,45990,706343.193379054,5
824,46008,706937.224902108,5
825,46013,706708.968082814,5
826,46017,705584.230725103,5
827,46030,706328.738705773,5
828,46037,703902.206775748,5
829,46053,706353.870437168,5
830,46070,706394.064995431,5
831,46075,707353.797533299,5
832,46087,708898.710459125,5
833,46103,706970.432511636,5
834,46106,707857.498972057,5
835,46116,710130.488048233,5
836,46120,710164.460914716,5
837,46128,710120.293048335,5
838,46138,709747.125290147,5
839,46151,707284.900907187,5
840,46160,709679.334004578,5
841,46169,708365.386200762,5
842,46169,707795.412854671,5
843,46186,707779.827311073,5
844,46202,705567.357221627,5
845,46217,709564.821461018,5
846,46219,707711.665710224,5
847,46226,711084.829686482,5
848,46236,710204.532712421,5
849,46254,712098.077466941,5
850,46264,707553.480401637,5
851,46282,710160.683902441,5
852,46296,712987.93532244,5
853,46306,713140.569956735,5
854,46307,712418.592319072,5
855,46318,712563.991158812,5
856,46318,712263.968661859,5
857,46334,710506.907546877,5
858,46340,710078.803437892,5
859,46340,711942.280389415,5
860,46354,710898.436823475,5
861,46358,711096.587593486,5
862,46358,709887.527943132,5
863,46359,709743.850317282,5
864,46367,711984.360586215,5
865,46383,714131.742749225,5
866,46394,709772.334828495,5
867,46409,710457.156091466,5
868,46409,711415.220584883,5
869,46410,712177.409713748,5
870,46411,713060.48331441,5
871,46415,712086.331861676,5
872,46431,714786.713181321,5
873,46450,711171.262795099,5
874,46469,714252.799924403,5
875,46486,712891.411845731,5
876,46503,714317.001771898,5
877,46519,713866.164988268,5
878,46519,713078.43077648,5
879,46533,715518.657331153,5
880,46540,712438.382249396,5
881,46547,713799.242797656,5
882,46547,714187.228650303,5
883,46548,714732.296319869,5
884,46550,715457.021269542,5
885,46564,712897.516226524,5
886,46576,715567.361332029,5
887,46576,714964.391457788,5
888,46591,716772.717953195,5
889,46597,714540.085209433,5
890,46611,716392.940889062,5
891,46623,714587.439864462,5
892,46630,715066.151525416,5
893,46633,714898.984834123,5
894,46649,716430.320440317,5
895,46653,716147.855092357,5
896,46664,718011.175204948,5
897,46678,716561.983200202,5
898,46694,715248.629174758,5
899,46700,717592.759867869,5
900,46718,715966.87101203,5
901,46732,716269.782145947,5
902,46750,717461.387602363,5
903,46764,718306.344827327,5
904,46766,716207.883653917,5
905,46774,718499.271430402,5
906,46782,719050.861602248,5
907,46782,719633.346989771,5
908,46801,719134.943218347,5
909,46806,718540.629971698,5
910,46817,720735.524932182,5
911,46824,717533.047311003,5
912,46843,718489.798496863,5
913,46847,720273.861035943,5
914,46848,717413.558540218,5
915,46867,721426.234353632,5
916,46880,719101.869020521,5
917,46890,720212.575518013,5
918,46901,720223.1954336,5
919,46912,720909.770079833,5
920,46921,720055.261226373,5
921,46932,720821.270128262,5
922,46950,721788.543963865,5
923,46968,723585.700332572,5
924,46978,720562.469291351,5
925,46987,719263.017944074,5
926,46993,723499.316350466,5
927,47008,720663.951845437,5
928,47017,721327.882371398,5
929,47033,722883.033731772,5
930,47035,720724.205978442,5
931,47044,722505.655879408,5
932,47047,722453.094493811,5
933,47066,721475.8242918,5
934,47071,721000.291673069,5
935,47085,722262.389568744,5
936,47092,722298.688395751,5
937,47100,721791.872493441,5
938,47110,725702.527072896,5
939,47126,720948.61114064,5
940,47136,725922.334540858,5
941,47153,726586.887023823,5
942,47168,723311.54560782,5
943,47175,725297.829230663,5
944,47183,723889.133719497,5
945,47199,724317.80896789,5
946,47200,723906.120623106,5
947,47204,723478.334040553,5
948,47208,724914.440834865,5
949,47215,723481.440896771,5
950,47219,723459.300889127,5
951,47234,723557.299127286,5
952,47247,723042.835845627,5
953,47254,724608.07476287,5
954,47272,728861.715556379,5
955,47277,727347.304420003,5
956,47284,726830.618650238,5
957,47295,725811.669146839,5
958,47298,726416.152955284,5
959,47309,726216.625343692,5
960,47322,724222.727267843,5
961,47329,726425.956837588,5
962,47345,726572.464072173,5
963,47361,728267.381489541,5
964,47372,728878.717610089,5
965,47388,728071.500114474,5
966,47404,728606.261212917,5
967,47423,727001.782272981,5
968,47431,728678.347678139,5
969,47449,729414.479358164,5
970,47454,727413.457759823,5
971,47456,728330.670518441,5
972,47469,729785.635486274,5
973,47485,728298.301169635,5
974,47496,727631.373925055,5
975,47497,729870.432063707,5
976,47508,730024.072016661,5
977,47511,728692.854357382,5
978,47527,729024.60873502,5
979,47535,726966.907896997,5
980,47543,729019.715244268,5
981,47559,730490.016065166,5
982,47561,729998.134011743,5
983,47563,729353.493733028,5
984,47574,728661.694521222,5
985,47592,731344.577047616,5
986,47594,731903.507743438,5
987,47601,731673.841530144,5
988,47617,731397.609430916,5
989,47623,730672.519356749,5
990,47635,728923.67509241,5
991,47644,730369.650887181,5
992,47654,731120.938233096,5
993,47665,733053.60557128,5
994,47671,730563.527928452,5
995,47684,733651.757594301,5
996,47703,732595.387853236,5
997,47713,732885.673762311,5
998,47715,732304.686225966,5
999,47734,733650.692120739,5
1000,47742,732748.635615668,5
1001,47748,732973.452094591,5
1002,47764,731565.371746355,5
1003,47776,732793.79422474,5
1004,47794,734549.467678291,5
1005,47806,732901.997567279,5
1006,47821,736038.140517376,5
1007,47824,731077.646135312,5
